loan_id,property_type,region,origination_date,maturity_date,rate_type,interest_rate_pct,original_loan_amount,current_balance,appraised_value,net_operating_income,occupancy_pct,ltv,dscr,debt_yield,interest_coverage,covenant_status,delinquency_status,watchlist_rating,defaulted
L0867,Office,Northeast,2020-07-27,2030-07-25,Fixed,5.61,8252841.0,7714530.0,9110278.0,565022.0,82.8,0.8468,1.14,0.0732,1.31,Compliant,Current,Watch,0
L0868,Office,Southeast,2023-12-16,2033-12-13,Floating,6.91,19214698.0,18742806.0,19562426.0,1476433.0,77.7,0.9581,0.99,0.0788,1.14,Breached,Current,High Risk,0
L0869,Hospitality,Northeast,2023-07-27,2030-07-25,Floating,6.56,34781370.0,33764801.0,30062103.0,2426838.0,62.2,1.1232,0.95,0.0719,1.1,Compliant,Current,High Risk,0
L0870,Mixed-Use,West,2024-04-01,2029-03-31,Fixed,7.6,22303932.0,21834633.0,50123318.0,2352259.0,89.4,0.4356,1.23,0.1077,1.42,Compliant,Current,Pass,0
L0871,Multifamily,Northeast,2024-01-31,2034-01-28,Floating,6.97,6357325.0,6210810.0,12569554.0,665643.0,93.0,0.4941,1.34,0.1072,1.54,Compliant,Current,Pass,0
L0872,Multifamily,Southwest,2019-08-08,2022-08-07,Fixed,7.45,9525382.0,8793206.0,13658727.0,833912.0,86.5,0.6438,1.11,0.0948,1.27,Compliant,Current,Watch,0
L0873,Industrial,Northeast,2023-09-09,2033-09-06,Fixed,6.3,6444068.0,6265046.0,8088204.0,632407.0,83.3,0.7746,1.39,0.1009,1.6,Compliant,Current,Watch,0
L0874,Multifamily,West,2022-07-06,2027-07-05,Fixed,6.05,4037670.0,3868420.0,4701640.0,328138.0,85.2,0.8228,1.22,0.0848,1.4,Compliant,Current,Watch,0
L0875,Office,Southwest,2019-07-16,2022-07-15,Floating,6.57,19337602.0,17836580.0,28656050.0,1541616.0,74.0,0.6224,1.14,0.0864,1.32,Compliant,Current,Watch,0
L0876,Office,Midwest,2021-04-21,2028-04-19,Fixed,5.51,12130019.0,11445687.0,17311068.0,1230995.0,87.3,0.6612,1.7,0.1076,1.95,Compliant,Current,Pass,0
L0877,Industrial,Midwest,2019-06-09,2022-06-08,Floating,7.08,22887716.0,21083286.0,45814439.0,2601178.0,100.0,0.4602,1.52,0.1234,1.74,Compliant,Current,Pass,0
L0878,Industrial,Northeast,2020-03-14,2023-03-14,Floating,5.98,14026256.0,13049107.0,19843665.0,1445309.0,90.4,0.6576,1.61,0.1108,1.85,Compliant,Current,Pass,0
L0879,Office,Northeast,2024-09-15,2029-09-14,Floating,6.7,18414582.0,18128222.0,22376091.0,1562985.0,74.7,0.8102,1.12,0.0862,1.29,Compliant,90+ Days,Watch,1
L0880,Multifamily,West,2024-02-09,2027-02-08,Floating,7.37,9252760.0,9042254.0,14548157.0,825419.0,99.9,0.6215,1.08,0.0913,1.24,Compliant,Current,Watch,0
L0881,Multifamily,West,2020-01-29,2023-01-28,Floating,8.03,12784334.0,11874790.0,19669566.0,1266846.0,94.1,0.6037,1.16,0.1067,1.33,Compliant,Current,Pass,0
L0882,Industrial,Southeast,2024-02-22,2027-02-21,Fixed,6.35,8687233.0,8493306.0,10025325.0,762147.0,96.0,0.8472,1.23,0.0897,1.41,Compliant,Current,Watch,0
L0883,Office,West,2021-11-24,2026-11-23,Fixed,6.98,18701772.0,17780107.0,28400262.0,1362408.0,72.4,0.6261,0.96,0.0766,1.1,Compliant,Current,High Risk,0
L0884,Office,Southeast,2022-11-13,2025-11-12,Floating,7.27,51227241.0,49298851.0,50963186.0,3450716.0,77.0,0.9673,0.84,0.07,0.96,Compliant,Current,High Risk,0
L0885,Industrial,Southwest,2020-11-03,2027-11-02,Fixed,5.86,5567629.0,5222588.0,10480326.0,576815.0,94.0,0.4983,1.64,0.1104,1.89,Compliant,Current,Pass,0
L0886,Office,Northeast,2024-07-30,2027-07-30,Floating,8.5,16405534.0,16125067.0,14761915.0,957374.0,77.3,1.0923,0.61,0.0594,0.7,Breached,90+ Days,High Risk,1
L0887,Industrial,Southwest,2020-11-27,2030-11-25,Floating,6.08,14747871.0,13845543.0,24348030.0,1682932.0,99.9,0.5687,1.74,0.1216,2.0,Compliant,Current,Pass,0
L0888,Multifamily,West,2020-04-13,2030-04-11,Fixed,6.28,9629480.0,8968132.0,11962324.0,994291.0,98.1,0.7497,1.53,0.1109,1.76,Compliant,Current,Pass,0
L0889,Office,Southwest,2022-07-30,2027-07-29,Floating,7.91,42934245.0,41168413.0,62540783.0,4050349.0,70.6,0.6583,1.08,0.0984,1.24,Compliant,30-60 Days,Watch,0
L0890,Multifamily,Southwest,2023-01-11,2030-01-09,Fixed,7.49,17427670.0,16805431.0,19992638.0,1563219.0,88.0,0.8406,1.08,0.093,1.24,Compliant,Current,Watch,0
L0891,Industrial,Southwest,2022-07-04,2029-07-02,Fixed,6.21,6734175.0,6451451.0,10576439.0,607463.0,88.5,0.61,1.32,0.0942,1.52,Compliant,Current,Pass,0
L0892,Hospitality,West,2022-08-15,2032-08-12,Fixed,7.09,24613135.0,23613774.0,37060147.0,2243800.0,79.1,0.6372,1.17,0.095,1.34,Compliant,Current,Pass,0
L0893,Industrial,Southwest,2024-12-20,2029-12-19,Fixed,6.0,6787280.0,6703155.0,9927648.0,697750.0,100.0,0.6752,1.51,0.1041,1.74,Compliant,Current,Pass,0
L0894,Multifamily,Southeast,2023-08-23,2026-08-22,Floating,6.16,7742654.0,7523230.0,11164550.0,745969.0,88.3,0.6738,1.4,0.0992,1.61,Compliant,Current,Pass,0
L0895,Industrial,West,2020-03-12,2027-03-11,Floating,5.51,9257890.0,8612324.0,16580409.0,1028719.0,92.7,0.5194,1.89,0.1194,2.17,Compliant,Current,Pass,0
L0896,Multifamily,Southwest,2021-12-11,2028-12-09,Floating,7.25,24046159.0,22874551.0,38797873.0,2397723.0,98.7,0.5896,1.26,0.1048,1.45,Compliant,Current,Pass,0
L0897,Multifamily,West,2021-09-25,2028-09-23,Fixed,6.95,18081719.0,17154944.0,24924625.0,1919187.0,86.3,0.6883,1.4,0.1119,1.61,Compliant,Current,Pass,0
L0898,Hospitality,Midwest,2019-07-08,2024-07-06,Fixed,5.69,21728500.0,20036177.0,20820171.0,1299262.0,74.9,0.9623,0.99,0.0648,1.14,Compliant,Current,High Risk,0
L0899,Office,Southeast,2020-06-29,2030-06-27,Floating,6.84,27661019.0,25831299.0,49781417.0,2778418.0,77.8,0.5189,1.37,0.1076,1.57,Compliant,Current,Pass,0
L0900,Office,Southwest,2020-08-25,2030-08-23,Fixed,8.59,20865812.0,19524684.0,18232063.0,1044809.0,64.1,1.0709,0.54,0.0535,0.62,Compliant,90+ Days,High Risk,1
L0901,Multifamily,Midwest,2020-12-03,2023-12-03,Floating,7.63,6305773.0,5921207.0,9075386.0,644617.0,81.6,0.6524,1.24,0.1089,1.43,Compliant,Current,Pass,0
L0902,Office,Midwest,2024-08-12,2027-08-12,Floating,5.79,16618991.0,16341977.0,11295305.0,963588.0,75.3,1.4468,0.89,0.059,1.02,Compliant,30-60 Days,High Risk,0
L0903,Office,West,2021-08-26,2024-08-25,Floating,7.5,17290098.0,16386845.0,33915908.0,2044592.0,87.8,0.4832,1.45,0.1248,1.66,Compliant,Current,Pass,0
L0904,Retail,Midwest,2023-06-17,2030-06-15,Floating,5.79,12162668.0,11791190.0,12370654.0,1043312.0,79.9,0.9532,1.33,0.0885,1.53,Compliant,Current,High Risk,0
L0905,Multifamily,Southeast,2020-04-22,2027-04-21,Fixed,3.59,8787655.0,8186724.0,10788473.0,700198.0,87.7,0.7588,2.07,0.0855,2.38,Compliant,Current,Watch,0
L0906,Hospitality,Southeast,2023-11-12,2030-11-10,Floating,6.58,13317473.0,12975524.0,19751911.0,1234133.0,69.7,0.6569,1.26,0.0951,1.45,Compliant,Current,Watch,0
L0907,Industrial,Northeast,2019-12-11,2024-12-09,Fixed,7.61,9752603.0,9043041.0,12276663.0,697407.0,80.6,0.7366,0.88,0.0771,1.01,Compliant,Current,High Risk,0
L0908,Multifamily,Southeast,2020-04-20,2025-04-19,Floating,7.86,8414220.0,7838273.0,12762694.0,806830.0,94.4,0.6142,1.14,0.1029,1.31,Compliant,Current,Watch,0
L0909,Multifamily,Midwest,2021-03-13,2026-03-12,Fixed,6.54,10044011.0,9464486.0,19805479.0,1152575.0,79.7,0.4779,1.62,0.1218,1.86,Compliant,Current,Pass,0
L0910,Multifamily,Southeast,2022-01-30,2027-01-29,Floating,6.11,11477894.0,10937521.0,21387426.0,1229190.0,96.5,0.5114,1.6,0.1124,1.84,Compliant,Current,Pass,0
L0911,Retail,West,2019-11-23,2026-11-21,Floating,7.04,6480303.0,6004986.0,7766698.0,389357.0,80.5,0.7732,0.8,0.0648,0.92,Compliant,Current,High Risk,0
L0912,Multifamily,Northeast,2021-12-07,2031-12-05,Fixed,5.96,20382102.0,19386339.0,21472888.0,1737050.0,84.5,0.9028,1.31,0.0896,1.5,Compliant,Current,High Risk,0
L0913,Retail,Midwest,2021-06-23,2031-06-21,Fixed,5.74,17414511.0,16468116.0,20735535.0,1546445.0,89.2,0.7942,1.42,0.0939,1.64,Compliant,Current,Watch,0
L0914,Multifamily,Northeast,2020-01-22,2030-01-19,Floating,7.56,19288471.0,17911750.0,30329504.0,2045555.0,98.4,0.5906,1.31,0.1142,1.51,Compliant,Current,Pass,0
L0915,Retail,Midwest,2019-01-06,2024-01-05,Fixed,5.73,3020079.0,2766691.0,4452121.0,283617.0,90.0,0.6214,1.56,0.1025,1.79,Compliant,Current,Pass,0
L0916,Multifamily,West,2020-11-19,2025-11-18,Fixed,7.21,8430205.0,7912198.0,13760031.0,893711.0,93.7,0.575,1.36,0.113,1.57,Compliant,30-60 Days,Pass,0
L0917,Multifamily,Northeast,2022-03-22,2029-03-20,Fixed,5.67,10876973.0,10383129.0,14432412.0,837193.0,93.8,0.7194,1.24,0.0806,1.42,Compliant,Current,Pass,0
L0918,Mixed-Use,Southwest,2022-05-25,2032-05-22,Fixed,8.05,5071350.0,4851767.0,7887580.0,432203.0,88.1,0.6151,0.96,0.0891,1.11,Compliant,Current,High Risk,0
L0919,Industrial,Midwest,2024-10-22,2027-10-22,Floating,5.12,6177074.0,6088530.0,9252045.0,661121.0,97.6,0.6581,1.84,0.1086,2.12,Compliant,Current,Pass,0
L0920,Office,Southwest,2020-05-17,2025-05-16,Fixed,5.34,16201199.0,15106620.0,18112957.0,1134596.0,74.8,0.834,1.22,0.0751,1.41,Compliant,Current,Watch,0
L0921,Hospitality,Northeast,2021-06-20,2024-06-19,Fixed,6.06,17186200.0,16250517.0,22500458.0,1528493.0,73.2,0.7222,1.35,0.0941,1.55,Compliant,30-60 Days,Pass,0
L0922,Retail,Southwest,2021-04-28,2028-04-26,Fixed,4.41,8038151.0,7586517.0,12155874.0,608256.0,80.6,0.6241,1.58,0.0802,1.82,Compliant,Current,Pass,0
L0923,Hospitality,Southwest,2019-02-08,2024-02-07,Fixed,3.89,10294264.0,9441730.0,13615699.0,846367.0,76.7,0.6934,2.01,0.0896,2.31,Compliant,Current,Pass,0
L0924,Industrial,Northeast,2022-08-03,2027-08-02,Fixed,4.42,7763473.0,7445192.0,14700581.0,802942.0,100.0,0.5065,2.12,0.1078,2.44,Compliant,Current,Pass,0
L0925,Multifamily,West,2024-08-16,2027-08-16,Fixed,5.94,13045680.0,12829943.0,16887218.0,1171238.0,100.0,0.7597,1.34,0.0913,1.54,Compliant,Current,Watch,0
L0926,Office,Southwest,2020-11-19,2025-11-18,Fixed,5.96,18101278.0,16989017.0,21284007.0,1574112.0,82.1,0.7982,1.35,0.0927,1.55,Compliant,Current,Watch,0
L0927,Multifamily,Southwest,2022-12-31,2032-12-28,Fixed,6.5,15343595.0,14790217.0,16632405.0,1299611.0,99.3,0.8892,1.18,0.0879,1.35,Compliant,Current,High Risk,0
L0928,Retail,West,2020-03-20,2023-03-20,Floating,6.42,9906166.0,9218000.0,12233980.0,725954.0,74.5,0.7535,1.07,0.0788,1.23,Compliant,Current,Watch,0
L0929,Retail,Southwest,2023-11-05,2030-11-03,Fixed,6.47,6395104.0,6229427.0,11623294.0,637525.0,94.5,0.5359,1.38,0.1023,1.58,Compliant,Current,Pass,0
L0930,Multifamily,Southwest,2020-08-24,2027-08-23,Floating,6.19,12819559.0,11995173.0,17500236.0,1071586.0,100.0,0.6854,1.25,0.0893,1.44,Compliant,Current,Pass,0
L0931,Office,Southwest,2023-12-09,2033-12-06,Fixed,6.84,11592700.0,11305328.0,20331584.0,1193590.0,90.0,0.556,1.34,0.1056,1.54,Compliant,Current,Pass,0
L0932,Industrial,Southeast,2024-01-26,2027-01-25,Fixed,6.73,8618918.0,8418864.0,12940788.0,891376.0,95.0,0.6506,1.37,0.1059,1.57,Compliant,Current,Pass,0
L0933,Mixed-Use,West,2022-06-01,2032-05-29,Floating,6.31,7833957.0,7496560.0,13901876.0,728110.0,82.3,0.5392,1.34,0.0971,1.54,Compliant,Current,Pass,0
L0934,Retail,Southwest,2023-04-29,2028-04-27,Fixed,6.68,14374057.0,13911882.0,24018002.0,1181937.0,78.3,0.5792,1.11,0.085,1.27,Compliant,90+ Days,Watch,1
L0935,Office,West,2023-08-28,2033-08-25,Floating,6.43,15486209.0,15049880.0,15373505.0,951343.0,70.0,0.9789,0.86,0.0632,0.98,Compliant,Current,High Risk,0
L0936,Multifamily,Midwest,2024-06-24,2034-06-22,Floating,5.23,21543530.0,21149726.0,29025600.0,2076449.0,91.8,0.7287,1.63,0.0982,1.88,Compliant,Current,Pass,0
L0937,Office,Midwest,2023-08-22,2026-08-21,Fixed,7.01,21363729.0,20757585.0,28037178.0,1563154.0,64.0,0.7404,0.93,0.0753,1.07,Compliant,30-60 Days,High Risk,0
L0938,Hospitality,Southwest,2022-10-03,2025-10-02,Floating,5.78,13516730.0,12989689.0,10029923.0,728594.0,61.9,1.2951,0.84,0.0561,0.97,Breached,90+ Days,High Risk,1
L0939,Office,West,2020-04-02,2025-04-01,Floating,7.4,20665805.0,19239015.0,21043468.0,1437017.0,78.7,0.9143,0.88,0.0747,1.01,Compliant,Current,High Risk,0
L0940,Retail,West,2021-07-25,2026-07-24,Fixed,6.49,12488230.0,11822693.0,14032953.0,1107497.0,87.5,0.8425,1.25,0.0937,1.44,Compliant,Current,Watch,0
L0941,Multifamily,West,2019-08-13,2022-08-12,Fixed,6.12,11498737.0,10616768.0,16670010.0,963188.0,84.2,0.6369,1.29,0.0907,1.48,Compliant,Current,Pass,0
L0942,Retail,Southeast,2024-05-20,2027-05-20,Fixed,4.51,8332451.0,8170551.0,13320668.0,673250.0,77.1,0.6134,1.59,0.0824,1.83,Compliant,Current,Pass,0
L0943,Industrial,Midwest,2021-03-09,2026-03-08,Floating,7.99,7383764.0,6956760.0,9006596.0,633946.0,85.3,0.7724,0.99,0.0911,1.14,Compliant,Current,High Risk,0
L0944,Industrial,West,2019-01-07,2022-01-06,Floating,6.27,10133450.0,9283573.0,14867010.0,1003804.0,92.2,0.6244,1.5,0.1081,1.72,Compliant,Current,Pass,0
L0945,Multifamily,West,2022-10-08,2025-10-07,Floating,7.17,13677480.0,13146419.0,25243094.0,1686806.0,100.0,0.5208,1.56,0.1283,1.79,Compliant,Current,Pass,0
L0946,Office,Southeast,2020-12-20,2025-12-19,Floating,6.5,13092284.0,12301151.0,23039742.0,1280308.0,86.5,0.5339,1.39,0.1041,1.6,Compliant,Current,Pass,0
L0947,Office,Southeast,2022-01-11,2025-01-10,Fixed,5.96,9941908.0,9467638.0,11653899.0,838805.0,79.7,0.8124,1.29,0.0886,1.49,Compliant,Current,Watch,0
L0948,Hospitality,West,2024-09-20,2029-09-19,Fixed,6.37,44675544.0,43988152.0,48238683.0,2860514.0,72.4,0.9119,0.89,0.065,1.02,Compliant,Current,High Risk,0
L0949,Hospitality,Northeast,2019-11-15,2024-11-13,Floating,6.62,30670729.0,28413027.0,32906283.0,2198750.0,76.1,0.8635,1.02,0.0774,1.17,Compliant,Current,High Risk,0
L0950,Retail,West,2022-08-15,2027-08-14,Fixed,5.96,5919367.0,5679025.0,10570955.0,643389.0,92.4,0.5372,1.65,0.1133,1.9,Compliant,Current,Pass,0
L0951,Retail,West,2023-03-06,2033-03-03,Floating,6.55,9027297.0,8721012.0,10964249.0,747646.0,84.5,0.7954,1.14,0.0857,1.31,Compliant,90+ Days,Watch,1
L0952,Industrial,Southeast,2019-05-31,2024-05-29,Fixed,6.58,4434287.0,4083383.0,6452621.0,350015.0,87.2,0.6328,1.13,0.0857,1.3,Compliant,Current,Watch,0
L0953,Office,Southeast,2024-04-04,2029-04-03,Fixed,6.65,6067719.0,5940646.0,9174362.0,637592.0,77.0,0.6475,1.4,0.1073,1.61,Compliant,Current,Pass,0
L0954,Hospitality,West,2022-03-09,2027-03-08,Floating,6.64,39937497.0,38107156.0,54750497.0,3882812.0,76.0,0.696,1.33,0.1019,1.53,Compliant,90+ Days,Pass,1
L0955,Multifamily,West,2022-02-15,2029-02-13,Floating,7.16,13614832.0,12981015.0,19099997.0,1261436.0,89.8,0.6796,1.18,0.0972,1.36,Compliant,Current,Pass,0
L0956,Multifamily,West,2020-09-11,2030-09-09,Fixed,5.82,11689258.0,10944476.0,10813253.0,862844.0,83.2,1.0121,1.18,0.0788,1.35,Compliant,Current,High Risk,0
L0957,Retail,Southeast,2024-03-15,2034-03-13,Floating,8.6,9092074.0,8895685.0,11533203.0,771161.0,73.2,0.7713,0.88,0.0867,1.01,Compliant,Current,High Risk,0
L0958,Office,West,2019-03-29,2026-03-27,Fixed,7.54,106138428.0,97519406.0,108966040.0,7983809.0,77.0,0.895,0.94,0.0819,1.09,Compliant,90+ Days,High Risk,1
L0959,Office,West,2021-06-19,2024-06-18,Floating,7.29,29031289.0,27449759.0,36420160.0,2397603.0,69.8,0.7537,1.04,0.0873,1.2,Compliant,Current,Watch,0
L0960,Industrial,Southwest,2024-02-29,2029-02-27,Floating,4.85,5627093.0,5502773.0,6864043.0,497400.0,90.5,0.8017,1.62,0.0904,1.86,Compliant,Current,Watch,0
L0961,Office,Northeast,2022-05-01,2025-04-30,Floating,7.15,7143228.0,6828299.0,16219896.0,830463.0,89.6,0.421,1.48,0.1216,1.7,Compliant,Current,Pass,0
L0962,Retail,Midwest,2021-07-30,2031-07-28,Floating,6.3,14288231.0,13529115.0,18416307.0,1202520.0,86.6,0.7346,1.23,0.0889,1.41,Compliant,Current,Pass,0
L0963,Multifamily,Northeast,2021-07-11,2028-07-09,Fixed,5.32,19216309.0,18183367.0,42315536.0,2321328.0,86.0,0.4297,2.09,0.1277,2.4,Compliant,Current,Pass,0
L0964,Multifamily,Southwest,2020-11-06,2027-11-05,Fixed,5.87,16464229.0,15445521.0,25332863.0,1678653.0,94.5,0.6097,1.61,0.1087,1.85,Compliant,Current,Pass,0
L0965,Multifamily,Midwest,2019-03-04,2024-03-02,Floating,5.82,7673886.0,7044417.0,14097795.0,965103.0,100.0,0.4997,2.05,0.137,2.35,Compliant,Current,Pass,0
L0966,Multifamily,West,2021-09-10,2028-09-08,Fixed,6.66,14654004.0,13895689.0,17886943.0,1292644.0,91.0,0.7769,1.22,0.093,1.4,Compliant,Current,Watch,0
L0967,Industrial,Southwest,2021-03-25,2026-03-24,Floating,8.05,6717696.0,6332744.0,6206779.0,430807.0,75.2,1.0203,0.73,0.068,0.84,Breached,90+ Days,High Risk,1
L0968,Multifamily,West,2020-02-24,2023-02-23,Fixed,6.94,17278046.0,16063565.0,19081285.0,1182435.0,97.2,0.8418,0.92,0.0736,1.06,Compliant,Current,High Risk,0
L0969,Retail,Southeast,2020-04-18,2025-04-17,Floating,9.09,13734389.0,12793376.0,26292772.0,1530703.0,89.8,0.4866,1.15,0.1196,1.32,Compliant,Current,Watch,0
L0970,Multifamily,Southwest,2019-05-31,2024-05-29,Floating,5.2,8899514.0,8195257.0,19920371.0,874849.0,92.7,0.4114,1.78,0.1068,2.05,Compliant,Current,Pass,0
L0971,Industrial,Southeast,2022-10-29,2027-10-28,Floating,6.14,18635730.0,17925019.0,22605015.0,1483334.0,92.2,0.793,1.17,0.0828,1.35,Compliant,Current,Watch,0
L0972,Mixed-Use,Southwest,2022-07-20,2032-07-17,Fixed,5.35,14912893.0,14294641.0,19423635.0,1461449.0,78.5,0.7359,1.66,0.1022,1.91,Compliant,Current,Pass,0
L0973,Industrial,Southwest,2019-08-20,2022-08-19,Floating,7.71,13106593.0,12104315.0,24303846.0,1603459.0,100.0,0.498,1.49,0.1325,1.72,Compliant,Current,Pass,0
L0974,Multifamily,Southeast,2024-06-06,2029-06-05,Fixed,6.0,5839285.0,5729090.0,8834355.0,567495.0,77.3,0.6485,1.44,0.0991,1.65,Compliant,Current,Pass,0
L0975,Office,Midwest,2022-05-10,2027-05-09,Fixed,6.37,20452185.0,19556548.0,19785264.0,1311516.0,75.5,0.9884,0.92,0.0671,1.05,Compliant,30-60 Days,High Risk,0
L0976,Multifamily,Northeast,2023-09-18,2028-09-16,Floating,7.17,8275797.0,8048337.0,14868535.0,914573.0,89.3,0.5413,1.38,0.1136,1.58,Compliant,Current,Pass,0
L0977,Retail,West,2022-06-24,2029-06-22,Floating,5.29,10386324.0,9946854.0,16169466.0,1079388.0,93.8,0.6152,1.78,0.1085,2.05,Compliant,Current,Pass,0
L0978,Office,Southwest,2024-08-18,2031-08-17,Floating,6.04,40338697.0,39674269.0,73043591.0,4481613.0,87.9,0.5432,1.63,0.113,1.87,Compliant,Current,Pass,0
L0979,Retail,West,2024-01-01,2030-12-30,Fixed,7.1,9380918.0,9155468.0,15887115.0,904137.0,85.2,0.5763,1.21,0.0988,1.39,Compliant,Current,Pass,0
L0980,Retail,Southeast,2024-07-02,2034-06-30,Fixed,5.71,4874275.0,4786458.0,7219368.0,464366.0,88.5,0.663,1.48,0.097,1.7,Compliant,Current,Pass,0
L0981,Multifamily,West,2021-03-05,2028-03-03,Fixed,4.66,16936364.0,15954704.0,30833093.0,1977205.0,94.2,0.5175,2.31,0.1239,2.66,Compliant,Current,Pass,0
L0982,Industrial,Southeast,2023-07-15,2026-07-14,Fixed,5.39,12473032.0,12103557.0,17942320.0,1469055.0,100.0,0.6746,1.96,0.1214,2.25,Compliant,Current,Pass,0
L0983,Office,West,2020-08-13,2027-08-12,Fixed,5.94,55846269.0,52234775.0,101127092.0,5839967.0,86.3,0.5165,1.64,0.1118,1.88,Compliant,Current,Pass,0
L0984,Office,Northeast,2021-07-08,2026-07-07,Floating,6.75,20698353.0,19583704.0,23439292.0,1489919.0,73.7,0.8355,0.98,0.0761,1.13,Compliant,Current,High Risk,0
L0985,Industrial,Northeast,2022-01-01,2024-12-31,Fixed,6.14,7246900.0,6898811.0,11543343.0,723652.0,97.5,0.5976,1.49,0.1049,1.71,Compliant,Current,Pass,0
L0986,Retail,Northeast,2021-06-06,2024-06-05,Floating,6.05,12222692.0,11551616.0,14262413.0,869592.0,90.1,0.8099,1.08,0.0753,1.24,Compliant,Current,Watch,0
L0987,Industrial,Northeast,2022-07-01,2029-06-29,Floating,7.45,9321860.0,8929575.0,12038504.0,838096.0,93.1,0.7418,1.1,0.0939,1.26,Compliant,Current,Watch,0
L0988,Multifamily,Northeast,2024-08-03,2031-08-02,Floating,6.48,12541519.0,12328760.0,16350751.0,1392130.0,95.0,0.754,1.51,0.1129,1.74,Compliant,Current,Watch,0
L0989,Multifamily,Northeast,2022-03-10,2025-03-09,Floating,6.79,7201180.0,6871385.0,12123481.0,753020.0,92.2,0.5668,1.4,0.1096,1.61,Compliant,Current,Pass,0
L0990,Industrial,Southeast,2021-09-01,2028-08-30,Floating,6.1,9348781.0,8862234.0,11548445.0,804269.0,95.3,0.7674,1.29,0.0908,1.49,Compliant,Current,Watch,0
L0991,Industrial,Southwest,2019-08-04,2029-08-01,Fixed,7.56,10170869.0,9387740.0,21986208.0,1050691.0,83.2,0.427,1.29,0.1119,1.48,Compliant,Current,Pass,0
L0992,Industrial,West,2024-04-06,2027-04-06,Fixed,5.85,9318422.0,9123884.0,19655444.0,1207989.0,86.7,0.4642,1.97,0.1324,2.26,Compliant,Current,Pass,0
L0993,Multifamily,Northeast,2021-10-03,2024-10-02,Fixed,6.27,8670432.0,8228311.0,9891857.0,781429.0,98.5,0.8318,1.32,0.095,1.52,Compliant,Current,Watch,0
L0994,Retail,Southeast,2023-09-30,2030-09-28,Fixed,7.13,9374259.0,9120307.0,11450704.0,738630.0,77.3,0.7965,0.99,0.081,1.14,Compliant,Current,High Risk,0
L0995,Multifamily,Southeast,2024-09-19,2029-09-18,Floating,6.85,7221024.0,7109682.0,9516425.0,661592.0,95.8,0.7471,1.18,0.0931,1.36,Compliant,Current,Pass,0
L0996,Office,Southeast,2020-04-27,2027-04-26,Fixed,6.43,9515525.0,8866384.0,12834994.0,762338.0,77.3,0.6908,1.16,0.086,1.34,Compliant,Current,Pass,0
L0997,Hospitality,Southwest,2023-10-26,2026-10-25,Floating,4.82,32501536.0,31648838.0,40164675.0,2703806.0,76.2,0.788,1.54,0.0854,1.77,Compliant,Current,Watch,0
L0998,Office,West,2024-08-15,2029-08-14,Floating,7.21,25283054.0,24864117.0,24950967.0,1988467.0,83.2,0.9965,0.96,0.08,1.11,Compliant,Current,High Risk,0
L0999,Mixed-Use,Southwest,2020-11-29,2027-11-28,Fixed,6.25,6820105.0,6403275.0,10258093.0,559674.0,81.4,0.6242,1.22,0.0874,1.4,Compliant,Current,Pass,0
L1000,Multifamily,Midwest,2024-10-07,2031-10-06,Floating,7.09,4387025.0,4321977.0,4968641.0,420739.0,90.2,0.8699,1.19,0.0973,1.37,Compliant,Current,High Risk,0
